latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.48457,79.30632,298.24,0.38,0.36,2016-04-13,2027,N,VIIRS,n,2,283.93,0.91,N,0
29.4755,79.25513,304.61,0.38,0.36,2016-04-13,2027,N,VIIRS,n,2,294.23,1.02,N,0
29.47488,79.25912,318.82,0.38,0.36,2016-04-13,2027,N,VIIRS,n,2,293.72,1.49,N,0
29.4722,79.25443,313.11,0.38,0.36,2016-04-13,2027,N,VIIRS,n,2,294.76,1.02,N,0
29.41238,79.59579,298.61,0.38,0.36,2016-04-13,2027,N,VIIRS,n,2,286,0.32,N,0
29.36792,79.74886,301.52,0.38,0.36,2016-04-13,2027,N,VIIRS,n,2,288.23,0.8,N,0
29.36357,79.58174,307.88,0.38,0.36,2016-04-13,2027,N,VIIRS,n,2,289.16,0.85,N,0
29.3609,79.57716,302.53,0.38,0.36,2016-04-13,2027,N,VIIRS,n,2,289.25,0.85,N,0
29.28085,79.50536,305.63,0.38,0.36,2016-04-13,2027,N,VIIRS,n,2,292.81,0.55,N,0
29.35472,79.57581,347.91,0.39,0.36,2016-04-14,0743,N,VIIRS,n,2,304.14,5.46,D,0
29.3247,79.43204,339.7,0.39,0.36,2016-04-14,0743,N,VIIRS,n,2,306.26,2.19,D,0
29.48696,79.30508,335.19,0.39,0.37,2016-04-14,0743,N,VIIRS,n,2,302.4,4.07,D,0
29.49679,79.25995,333.42,0.39,0.37,2016-04-14,0743,N,VIIRS,l,2,306.09,4.85,D,0
29.50013,79.2593,349,0.39,0.37,2016-04-14,0743,N,VIIRS,n,2,306.44,4.85,D,0
29.48359,79.30558,337.77,0.39,0.37,2016-04-14,0743,N,VIIRS,n,2,303.88,4.07,D,0
29.51913,79.5619,338.13,0.39,0.36,2016-04-14,0743,N,VIIRS,n,2,310,2.75,D,0
29.51393,79.55089,340.29,0.39,0.36,2016-04-14,0743,N,VIIRS,n,2,312.14,34.68,D,0
29.46933,79.31551,344.57,0.39,0.37,2016-04-14,0743,N,VIIRS,n,2,309.34,5.17,D,0
29.41566,79.59272,338.31,0.39,0.36,2016-04-14,0743,N,VIIRS,n,2,299.68,3.69,D,0
29.35821,79.5334,347.24,0.39,0.36,2016-04-14,0743,N,VIIRS,n,2,304.29,3.56,D,0
29.35489,79.53406,338.8,0.39,0.36,2016-04-14,0743,N,VIIRS,n,2,307.5,8.79,D,0
29.35553,79.53808,341.72,0.39,0.36,2016-04-14,0743,N,VIIRS,n,2,305.44,2.95,D,0
29.71943,79.49963,337.77,0.39,0.36,2016-04-14,0744,N,VIIRS,l,2,310.89,3.63,D,0
29.68971,79.3354,335.41,0.39,0.36,2016-04-14,0744,N,VIIRS,l,2,310.24,1.16,D,0
29.72802,79.26134,342.29,0.39,0.36,2016-04-14,0744,N,VIIRS,n,2,312.62,4.57,D,0
29.50125,79.25002,303.1,0.55,0.43,2016-04-14,2008,N,VIIRS,n,2,286.48,0.77,N,0
29.67835,79.29413,302.31,0.55,0.42,2016-04-14,2008,N,VIIRS,n,2,289.77,1.46,N,0
29.67972,79.28209,308.37,0.55,0.43,2016-04-14,2008,N,VIIRS,n,2,290.94,1.17,N,0
29.70682,79.59184,300.42,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,287.82,0.92,N,0
29.71128,79.58738,297.32,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,287.07,0.48,N,0
29.48522,79.31969,301.28,0.54,0.42,2016-04-14,2008,N,VIIRS,n,2,285.71,1,N,0
29.41751,79.59701,298.11,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,285.47,1.06,N,0
29.4197,79.59544,296.74,0.52,0.42,2016-04-14,2008,N,VIIRS,n,2,285.28,0.35,N,0
29.41279,79.58798,309.16,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,286.72,2.37,N,0
29.41217,79.59313,305.56,0.52,0.42,2016-04-14,2008,N,VIIRS,n,2,288.55,2.01,N,0
29.40902,79.58685,306.98,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,287.8,2.34,N,0
29.40527,79.58553,321.57,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,288.93,2.34,N,0
29.4052,79.39023,302.56,0.54,0.42,2016-04-14,2008,N,VIIRS,n,2,290.12,1.06,N,0
29.40157,79.35414,304.98,0.54,0.42,2016-04-14,2008,N,VIIRS,n,2,293.46,1.28,N,0
29.34776,79.70618,302.71,0.52,0.41,2016-04-14,2008,N,VIIRS,n,2,289.02,1.46,N,0
29.35023,79.65343,304.84,0.52,0.42,2016-04-14,2008,N,VIIRS,n,2,286.1,0.85,N,0
29.26688,79.71421,297.83,0.52,0.41,2016-04-14,2008,N,VIIRS,n,2,286.96,0.53,N,0
29.28756,79.51175,322.87,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,295.24,2.09,N,0
29.28826,79.50597,318.16,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,295.78,2.09,N,0
29.28443,79.50519,309.96,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,294.5,2.09,N,0
29.29324,79.29836,314.13,0.54,0.42,2016-04-14,2008,N,VIIRS,n,2,297.32,3.85,N,0
29.25364,79.26285,298.97,0.54,0.42,2016-04-14,2008,N,VIIRS,n,2,286.03,0.6,N,0
29.2538,79.26178,298.9,0.54,0.42,2016-04-14,2008,N,VIIRS,n,2,285.24,1,N,0
29.67583,79.28117,303.66,0.55,0.43,2016-04-14,2008,N,VIIRS,n,2,290.23,1.17,N,0
29.68031,79.28099,307.06,0.55,0.43,2016-04-14,2008,N,VIIRS,n,2,290.73,1.73,N,0
29.67886,79.29295,306.18,0.55,0.42,2016-04-14,2008,N,VIIRS,n,2,290.05,1.18,N,0
29.59746,79.73685,295.65,0.52,0.41,2016-04-14,2008,N,VIIRS,n,2,285.33,0.5,N,0
29.59924,79.4614,306.7,0.54,0.42,2016-04-14,2008,N,VIIRS,n,2,289.05,2.07,N,0
29.59855,79.46725,314.91,0.54,0.42,2016-04-14,2008,N,VIIRS,n,2,288.15,1.85,N,0
29.51231,79.55695,309.81,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,287.66,1.43,N,0
29.50847,79.55624,307.87,0.53,0.42,2016-04-14,2008,N,VIIRS,n,2,288.4,1.43,N,0
29.51096,79.26941,300.11,0.55,0.42,2016-04-14,2008,N,VIIRS,n,2,286.29,0.6,N,0
29.50516,79.25074,303.3,0.55,0.43,2016-04-14,2008,N,VIIRS,n,2,286.23,0.67,N,0
29.35203,79.42776,348,0.4,0.44,2016-04-15,0725,N,VIIRS,n,2,305.25,7.95,D,0
29.66452,79.62386,338.07,0.39,0.44,2016-04-15,0725,N,VIIRS,n,2,307.93,4.65,D,0
29.5751,79.48957,330.93,0.39,0.44,2016-04-15,0725,N,VIIRS,l,2,305.85,1.66,D,0
29.5232,79.27534,340.98,0.41,0.45,2016-04-15,0725,N,VIIRS,n,2,292.14,5.19,D,0
29.70721,79.45741,339.81,0.39,0.44,2016-04-15,0725,N,VIIRS,n,2,312.04,2.17,D,0
29.6638,79.62021,351.5,0.39,0.44,2016-04-15,0725,N,VIIRS,n,2,303.25,4.65,D,0
29.50657,79.54883,349.15,0.39,0.44,2016-04-15,0725,N,VIIRS,n,2,306.29,8.71,D,0
29.50584,79.54517,346.93,0.39,0.44,2016-04-15,0725,N,VIIRS,n,2,303.28,8.71,D,0
29.52364,79.27297,330.59,0.41,0.45,2016-04-15,0725,N,VIIRS,n,2,291.69,5.51,D,0
29.35613,79.42708,367,0.4,0.44,2016-04-15,0725,N,VIIRS,h,2,305.83,7.95,D,0
29.43254,79.3279,330.91,0.4,0.45,2016-04-15,0725,N,VIIRS,n,2,299.17,4.67,D,0
29.29061,79.52113,339,0.4,0.44,2016-04-15,0725,N,VIIRS,n,2,295.42,6.5,D,0
29.26063,79.37126,330.19,0.41,0.45,2016-04-15,0725,N,VIIRS,l,2,302.85,6.76,D,0
29.25979,79.36707,348.7,0.41,0.45,2016-04-15,0725,N,VIIRS,n,2,303.63,6.76,D,0
29.2647,79.37029,340.03,0.41,0.45,2016-04-15,0725,N,VIIRS,n,2,305.51,6.33,D,0
29.35032,79.69593,354.86,0.39,0.44,2016-04-15,0725,N,VIIRS,n,2,279.36,12.49,D,0
29.70546,79.42764,343.06,0.4,0.44,2016-04-15,0725,N,VIIRS,l,2,313.15,5.95,D,0
29.39123,79.5998,300.04,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,288.06,0.47,N,0
29.3898,79.42944,297.48,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,286.58,0.4,N,0
29.35221,79.69729,320.51,0.32,0.55,2016-04-15,1949,N,VIIRS,n,2,290.96,2.76,N,0
29.35268,79.69167,311.18,0.32,0.55,2016-04-15,1949,N,VIIRS,n,2,288.95,1.58,N,0
29.35243,79.6947,309.53,0.32,0.55,2016-04-15,1949,N,VIIRS,n,2,289.56,1.58,N,0
29.34746,79.69273,324.27,0.32,0.55,2016-04-15,1949,N,VIIRS,n,2,290.28,1.58,N,0
29.4744,79.56154,302.85,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,286.92,0.95,N,0
29.57201,79.32919,299.92,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,288.11,0.67,N,0
29.60167,79.28807,301.95,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,286.22,0.66,N,0
29.60193,79.28479,311.27,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,287.1,1.26,N,0
29.49537,79.30216,298.3,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,285.86,0.71,N,0
29.41813,79.46465,311.9,0.33,0.56,2016-04-15,1949,N,VIIRS,n,2,289.37,1.05,N,0
29.5337,79.34747,312.78,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,290.38,1.12,N,0
29.52427,79.33456,301.09,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,289.46,0.33,N,0
29.52402,79.33756,298.96,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,287.97,0.33,N,0
29.5226,79.2906,300.08,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,286.86,0.69,N,0
29.5197,79.26116,303.47,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,289.56,0.35,N,0
29.51752,79.28831,301.62,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,288.91,0.69,N,0
29.51313,79.27742,318.53,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,291.13,2.35,N,0
29.5125,79.28524,306.57,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,289.53,1.32,N,0
29.48917,79.57066,305.73,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,287.67,1.34,N,0
29.50721,79.28559,307.23,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,289.46,1.32,N,0
29.47938,79.56393,301.65,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,287.18,0.95,N,0
29.47916,79.56654,298.4,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,287.26,0.83,N,0
29.35276,79.42292,307.53,0.33,0.56,2016-04-15,1949,N,VIIRS,n,2,291.24,0.52,N,0
29.30134,79.28637,301.72,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,288.52,0.4,N,0
29.29182,79.52807,312.05,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,293.56,1.47,N,0
29.29202,79.52566,310.67,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,293.77,1.2,N,0
29.29223,79.52323,316.97,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,293.51,1.2,N,0
29.29245,79.52059,307.41,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,292.17,1.86,N,0
29.28667,79.52769,322.3,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,294.04,1.47,N,0
29.29764,79.5205,302.97,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,292.2,0.59,N,0
29.29787,79.5178,308.36,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,292.67,0.59,N,0
29.29836,79.51205,307.34,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,292.15,1.01,N,0
29.29862,79.50892,308.04,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,291.63,0.74,N,0
29.29889,79.50566,303.93,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,291.14,0.74,N,0
29.29919,79.50216,309.5,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,291.63,1.17,N,0
29.28709,79.52269,311.34,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,293.18,1.2,N,0
29.28688,79.52521,310.85,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,293.28,1.2,N,0
29.2925,79.6421,317.59,0.32,0.55,2016-04-15,1949,N,VIIRS,n,2,291.14,1.16,N,0
29.34402,79.34166,305.12,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,293.07,1.23,N,0
29.3153,79.73419,300.3,0.32,0.55,2016-04-15,1949,N,VIIRS,n,2,290.24,0.33,N,0
29.34883,79.3467,305.51,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,293.09,1.47,N,0
29.34923,79.34206,305.89,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,293.42,1.23,N,0
29.33312,79.70649,305.06,0.32,0.55,2016-04-15,1949,N,VIIRS,n,2,289.42,0.51,N,0
29.35387,79.42172,305.99,0.33,0.56,2016-04-15,1949,N,VIIRS,n,2,291.31,1.02,N,0
29.66061,79.61336,297.03,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,286.9,0.68,N,0
29.6724,79.65919,299.06,0.33,0.55,2016-04-15,1949,N,VIIRS,n,2,287.41,0.74,N,0
29.71012,79.45083,311,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,287.18,1.58,N,0
29.715,79.4551,300.51,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,287.74,1.15,N,0
29.71562,79.44748,302.29,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,288.34,1.74,N,0
29.7153,79.45139,329.4,0.34,0.56,2016-04-15,1949,N,VIIRS,n,2,290.99,1.74,N,0
29.71642,79.45107,297.43,0.7,0.75,2016-04-15,2129,N,VIIRS,n,2,281.55,1.09,N,0
29.71615,79.45193,297.48,0.7,0.75,2016-04-15,2129,N,VIIRS,n,2,282.19,1.13,N,0
29.70952,79.44928,296.27,0.7,0.75,2016-04-15,2129,N,VIIRS,n,2,281.99,1.13,N,0
29.50098,79.68954,306.26,0.73,0.76,2016-04-15,2129,N,VIIRS,n,2,278.59,2.53,N,0
29.41855,79.59051,297.32,0.73,0.76,2016-04-15,2129,N,VIIRS,n,2,275.74,1.39,N,0
29.45465,79.31387,367,0.38,0.59,2016-04-16,0706,N,VIIRS,h,2,307.87,19.29,D,0
29.51286,79.28908,332.59,0.38,0.59,2016-04-16,0706,N,VIIRS,n,2,297.26,3.1,D,0
29.51151,79.33008,332.35,0.38,0.59,2016-04-16,0706,N,VIIRS,n,2,295.93,3.01,D,0
29.51216,79.33273,333.26,0.38,0.59,2016-04-16,0706,N,VIIRS,n,2,297.35,3.81,D,0
29.51544,79.33121,345.02,0.38,0.59,2016-04-16,0706,N,VIIRS,n,2,297.71,8.36,D,0
29.50604,79.41055,331.06,0.37,0.58,2016-04-16,0706,N,VIIRS,n,2,298.87,3.66,D,0
29.54685,79.58265,352.71,0.36,0.58,2016-04-16,0706,N,VIIRS,n,2,307.46,5.36,D,0
29.54777,79.58655,344.85,0.36,0.58,2016-04-16,0706,N,VIIRS,n,2,305.18,5.36,D,0
29.29252,79.53139,333.85,0.37,0.58,2016-04-16,0706,N,VIIRS,n,2,299.35,3.35,D,0
29.29659,79.52488,331.48,0.37,0.58,2016-04-16,0706,N,VIIRS,n,2,299.06,5.39,D,0
29.4745,79.56029,339.89,0.37,0.58,2016-04-16,0706,N,VIIRS,n,2,298.51,3.99,D,0
29.45378,79.31026,350.44,0.38,0.59,2016-04-16,0706,N,VIIRS,n,2,301.13,19.29,D,0
29.51758,79.30576,346.67,0.66,0.73,2016-04-16,0846,N,VIIRS,n,2,297.36,9.35,D,0
29.51827,79.30648,344.36,0.66,0.73,2016-04-16,0846,N,VIIRS,n,2,295.74,13.1,D,0
29.50223,79.25121,330.54,0.65,0.73,2016-04-16,0846,N,VIIRS,n,2,300.73,3.39,D,0
29.35034,79.70214,331.71,0.69,0.74,2016-04-16,0846,N,VIIRS,n,2,297.81,11.74,D,0
29.34859,79.69632,341.72,0.69,0.74,2016-04-16,0846,N,VIIRS,n,2,298.04,12.29,D,0
29.42479,79.37435,330.59,0.66,0.73,2016-04-16,0846,N,VIIRS,n,2,298.54,5.7,D,0
29.50997,79.28957,330.1,0.65,0.73,2016-04-16,0846,N,VIIRS,n,2,299.38,4.36,D,0
29.51072,79.29005,334.28,0.65,0.73,2016-04-16,0846,N,VIIRS,n,2,300.22,9.35,D,0
29.5101,79.34153,296.36,0.66,0.73,2016-04-16,1930,N,VIIRS,n,2,262.23,0.37,N,0
29.51598,79.34005,296.87,0.66,0.73,2016-04-16,1930,N,VIIRS,n,2,263.08,2.21,N,0
29.34737,79.69141,304.22,0.4,0.6,2016-04-16,2111,N,VIIRS,n,2,266.39,1.63,N,0
29.40442,79.52721,295.03,0.39,0.59,2016-04-16,2111,N,VIIRS,n,2,267.09,0.56,N,0
29.45422,79.36729,298.05,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,274.79,0.9,N,0
29.40584,79.52661,298.32,0.39,0.59,2016-04-16,2111,N,VIIRS,n,2,265.84,2.24,N,0
29.45694,79.36585,296.86,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,272.32,0.55,N,0
29.3179,79.69321,308.95,0.4,0.6,2016-04-16,2111,N,VIIRS,n,2,268.15,1.25,N,0
29.34154,79.69151,295.27,0.4,0.6,2016-04-16,2111,N,VIIRS,n,2,262.88,0.64,N,0
29.45362,79.40252,302.09,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,275.51,1.05,N,0
29.31598,79.701,303.97,0.4,0.6,2016-04-16,2111,N,VIIRS,n,2,271.1,1.7,N,0
29.31686,79.69746,304.2,0.4,0.6,2016-04-16,2111,N,VIIRS,n,2,268.25,1.25,N,0
29.34085,79.3422,305.55,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,284.69,1,N,0
29.34158,79.33925,302.73,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,284.82,1,N,0
29.33986,79.34026,301.7,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,285.59,0.92,N,0
29.34058,79.33727,303.78,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,286,1.5,N,0
29.34286,79.35144,306.83,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,284.1,0.63,N,0
29.34376,79.34769,301.53,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,283.29,0.63,N,0
29.33927,79.34866,304.44,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,283.84,0.97,N,0
29.33914,79.34326,304.46,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,286.11,0.92,N,0
29.3401,79.34528,301.36,0.38,0.59,2016-04-16,2111,N,VIIRS,n,2,284.26,0.97,N,0
29.49017,79.31851,356.6,0.71,0.75,2016-04-17,0647,N,VIIRS,l,2,277.45,35.59,D,0
29.48891,79.31415,345.26,0.71,0.75,2016-04-17,0647,N,VIIRS,n,2,271.74,20.13,D,0
29.35232,79.6865,330.44,0.36,0.57,2016-04-17,0827,N,VIIRS,n,2,287.02,6,D,0
29.34696,79.68626,335.37,0.36,0.57,2016-04-17,0827,N,VIIRS,n,2,287.91,5.52,D,0
29.34086,79.34878,331.31,0.34,0.56,2016-04-17,0827,N,VIIRS,n,2,294.82,3.62,D,0
29.56523,79.38165,333.51,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,299.03,5.03,D,0
29.66611,79.25148,367,0.34,0.56,2016-04-17,0828,N,VIIRS,h,2,311.8,7.25,D,0
29.66636,79.25474,339.21,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,306.45,9.42,D,0
29.68685,79.455,331.57,0.35,0.57,2016-04-17,0828,N,VIIRS,l,2,304.81,2.39,D,0
29.69223,79.31832,337.81,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,306.68,2.67,D,0
29.73328,79.37185,335.36,0.34,0.56,2016-04-17,0828,N,VIIRS,l,2,309.7,3.16,D,0
29.62407,79.25695,342.94,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,307.13,2.22,D,0
29.66559,79.25269,367,0.34,0.56,2016-04-17,0828,N,VIIRS,h,2,309.83,8.45,D,0
29.56554,79.38097,333.18,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,298.83,4.5,D,0
29.56499,79.37876,331.95,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,297.87,4.12,D,0
29.52314,79.25236,333,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,306.32,3.39,D,0
29.52339,79.25539,341.85,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,306.43,5.18,D,0
29.52185,79.3011,335.42,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,300.07,3.22,D,0
29.45287,79.2894,333.36,0.34,0.56,2016-04-17,0828,N,VIIRS,n,2,298.02,3.94,D,0
29.25682,79.69723,307.56,0.43,0.46,2016-04-17,2052,N,VIIRS,n,2,281.54,1.47,N,0
29.34618,79.54526,301.2,0.42,0.45,2016-04-17,2052,N,VIIRS,n,2,277.48,1.27,N,0
29.34695,79.54153,314.3,0.42,0.45,2016-04-17,2052,N,VIIRS,n,2,277.27,1.27,N,0
29.34776,79.68352,296.25,0.42,0.45,2016-04-17,2052,N,VIIRS,n,2,274.59,0.98,N,0
29.35214,79.68335,309.19,0.42,0.45,2016-04-17,2052,N,VIIRS,n,2,275.08,0.98,N,0
29.26026,79.70173,301.91,0.43,0.46,2016-04-17,2052,N,VIIRS,n,2,281.36,1.11,N,0
29.33193,79.35072,344.79,0.54,0.42,2016-04-18,0809,N,VIIRS,n,2,302.4,13.08,D,0
29.32807,79.35164,330.49,0.54,0.42,2016-04-18,0809,N,VIIRS,l,2,301.48,2.6,D,0
29.32828,79.34097,321.75,0.39,0.37,2016-04-18,2033,N,VIIRS,n,2,295.25,1.86,N,0
29.28001,79.4641,312.02,0.4,0.37,2016-04-18,2033,N,VIIRS,n,2,288.44,2.2,N,0
29.32493,79.3403,310.35,0.39,0.37,2016-04-18,2033,N,VIIRS,n,2,294.22,1.86,N,0
29.32762,79.34489,325.97,0.39,0.37,2016-04-18,2033,N,VIIRS,n,2,295.89,1.86,N,0
29.33097,79.34553,312.26,0.39,0.37,2016-04-18,2033,N,VIIRS,n,2,294.89,1.75,N,0
29.33162,79.34159,319.82,0.39,0.37,2016-04-18,2033,N,VIIRS,n,2,295.5,1.75,N,0
29.27819,79.45211,311.48,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,294.6,2.83,N,0
29.27563,79.47139,315.67,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,294.41,2.75,N,0
29.27464,79.45138,318.68,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,295.09,3.19,N,0
29.27399,79.45627,312.08,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,295.25,1.94,N,0
29.27272,79.46584,310.21,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,294.21,1.5,N,0
29.2721,79.47048,310.6,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,293.52,1.5,N,0
29.27044,79.45546,309.86,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,294.93,1.94,N,0
29.2512,79.60024,305.99,0.44,0.39,2016-04-19,2014,N,VIIRS,n,2,288.78,1.32,N,0
29.2669,79.45462,307.92,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,293.32,2.05,N,0
29.35056,79.27111,308.01,0.46,0.39,2016-04-19,2014,N,VIIRS,n,2,292.52,1.43,N,0
29.28465,79.45845,309.35,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,294.83,2.4,N,0
29.28108,79.45785,312.12,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,295.12,2.08,N,0
29.27753,79.45711,321.07,0.45,0.39,2016-04-19,2014,N,VIIRS,n,2,295.46,2.08,N,0
29.251,79.72118,338.79,0.49,0.4,2016-04-20,0731,N,VIIRS,n,2,310.62,3.8,D,0
29.27395,79.61665,334.43,0.49,0.4,2016-04-20,0731,N,VIIRS,n,2,299.49,1.49,D,0
29.27219,79.45441,335.35,0.5,0.41,2016-04-20,0731,N,VIIRS,l,2,308.56,4.85,D,0
29.4896,79.2633,331.74,0.51,0.41,2016-04-20,0731,N,VIIRS,l,2,303.48,5.23,D,0
29.52491,79.30652,330.4,0.5,0.41,2016-04-20,0731,N,VIIRS,n,2,299.71,2.02,D,0
29.5347,79.29647,349.22,0.5,0.41,2016-04-20,0731,N,VIIRS,n,2,305.01,8.64,D,0
29.53918,79.29964,350.17,0.5,0.41,2016-04-20,0731,N,VIIRS,n,2,304.13,8.64,D,0
29.53828,79.29478,347.14,0.5,0.41,2016-04-20,0731,N,VIIRS,n,2,303.03,8.64,D,0
29.50818,79.34995,303.88,0.54,0.51,2016-04-20,1955,N,VIIRS,n,2,289.59,1.89,N,0
29.52691,79.30179,299.75,0.55,0.51,2016-04-20,1955,N,VIIRS,n,2,289.13,0.91,N,0
29.51659,79.31038,313.12,0.55,0.51,2016-04-20,1955,N,VIIRS,n,2,287.06,1.18,N,0
29.51301,79.34921,311.53,0.54,0.51,2016-04-20,1955,N,VIIRS,n,2,291.16,2.72,N,0
29.51184,79.31017,299.33,0.55,0.51,2016-04-20,1955,N,VIIRS,n,2,285.86,0.65,N,0
29.30051,79.55338,316.57,0.53,0.5,2016-04-20,1956,N,VIIRS,n,2,294.63,2.1,N,0
29.29598,79.55151,320.41,0.53,0.5,2016-04-20,1956,N,VIIRS,n,2,294.53,3,N,0
29.26103,79.7233,301.9,0.51,0.5,2016-04-20,1956,N,VIIRS,n,2,290.75,0.83,N,0
29.3341,79.70451,331.44,0.59,0.52,2016-04-21,0712,N,VIIRS,n,2,302.26,5.45,D,0
29.34562,79.53922,335.58,0.6,0.53,2016-04-21,0712,N,VIIRS,n,2,299.74,4.38,D,0
29.50469,79.3474,348.12,0.61,0.53,2016-04-21,0712,N,VIIRS,n,2,300.83,12.6,D,0
29.50367,79.34285,335.68,0.61,0.53,2016-04-21,0712,N,VIIRS,n,2,298.33,4.87,D,0
29.51602,79.3521,330.35,0.61,0.53,2016-04-21,0712,N,VIIRS,n,2,299.65,6.82,D,0
29.50601,79.34642,351.59,0.61,0.53,2016-04-21,0712,N,VIIRS,n,2,300.93,9.36,D,0
29.50496,79.34184,336.69,0.61,0.53,2016-04-21,0712,N,VIIRS,n,2,298.02,9.36,D,0
29.51433,79.31533,341.32,0.61,0.54,2016-04-21,0712,N,VIIRS,n,2,297.19,6.56,D,0
29.52349,79.31036,334.4,0.61,0.54,2016-04-21,0712,N,VIIRS,n,2,299.67,9.01,D,0
29.74925,79.46696,301.77,0.52,0.67,2016-04-21,1936,N,VIIRS,n,2,287.07,1.08,N,0
29.53664,79.3175,304.7,0.53,0.67,2016-04-21,1937,N,VIIRS,n,2,288.95,1.52,N,0
29.52446,79.31033,307,0.53,0.67,2016-04-21,1937,N,VIIRS,n,2,286.32,1.04,N,0
29.52418,79.3153,303.82,0.53,0.67,2016-04-21,1937,N,VIIRS,n,2,287.18,1.04,N,0
29.51754,79.32125,321.68,0.53,0.67,2016-04-21,1937,N,VIIRS,n,2,288.47,3.47,N,0
